@relation data
@attribute C {'A','B'}
@attribute X2 numeric
@attribute X1 numeric
@data
'B',-2.78691306238154,-11.8391224388471
'B',0.0156320774286592,-2.28030379452111
'B',-1.41482237499142,-6.49721003372179
'B',2.29032883181652,1.61491057798169
'A',-0.385441216986178,1.07411506726604
'A',0.603594057824394,5.58203167918421
'A',-0.111174277348718,5.61624757027165
'A',1.9522471154183,9.02146464064
'A',1.14320327996342,6.43499197341129
'B',-1.5742319484201,-7.32132746121107
'B',-0.883175947531669,-6.31329381706143
'A',0.830126394428999,6.14283343852381
'A',-0.712861171992519,3.69821946621848
'A',-0.502974876155523,0.248299087565516
'B',-0.171470012465593,-2.32248561001031
'A',-0.0655733138959293,2.42841452401641
'B',0.523784304027998,-2.37531706862206
'A',0.397329770297867,4.3814072703555
'A',1.26101701114946,6.07623405903727
'B',2.63766566469303,3.39926588466838
'A',-0.796922092585383,2.24600723156387
'A',0.104628802517749,4.04258886329273
'A',-1.4123663174741,0.32859751159457
'A',0.483495446466467,4.59980742695587
'B',-0.550066468971441,-5.80570448462278
'A',-1.6255497404842,0.530153602970996
'A',-0.327113107759572,1.95663045523387
'A',-1.25550506853642,1.75162163866676
'B',-1.63618822098045,-8.83666902664438
'A',-0.153072637262571,1.77146189315415
'B',-0.380885158928562,-5.50674475423759
'A',1.04311504452941,5.96543159404319
'A',-1.16994479320294,-0.243798303426038
'A',2.10265477567492,10.2303746946196
'B',1.35071602511187,-0.00402681275050121
'A',0.154502756942464,3.58701705477806
'B',-0.81817764974746,-5.52226113066355
'A',0.624483562642182,5.21419944003419
'A',-0.308568457874071,2.74640338696931
'B',0.620650083990409,-2.05526869836949
'B',-0.0528293278448144,-3.2726787293766
'A',-0.70401862788158,2.35941000808148
'B',2.44013337739779,3.46619959591622
'A',-1.05350055715299,2.15931953426046
'B',0.802492543148126,-2.55771230358299
'B',0.941730719486252,-0.871445447470115
'A',-2.59908294705816,-1.4390801503166
'A',-0.3944929258274,5.81268945655783
'A',-0.270528075332207,3.70288083829188
'A',-0.0726817581589682,3.67045842837997
'A',0.023554482958497,4.971429889863
'A',-1.25582719395799,1.49489047587975
'B',0.513292068305663,-1.87382003460645
'A',0.566799734188526,4.05991655347672
'A',-1.9909255066277,-1.60079174257395
'A',-0.510757784278674,3.82221228430516
'B',-0.611384410177332,-5.533267433698
'A',-1.84122020702259,0.10995072524428
'B',-2.11874533741339,-8.34205892725456
'A',-1.08026314996346,-0.34151948068583
'B',0.489907227826507,-1.91813035497634
'B',-0.59397517160256,-6.01324290411793
'B',0.722620774038208,-3.62172693017134
'A',1.27556808397318,7.06611317467965
'A',1.24735055879203,5.58045479016878
'B',1.83690011532462,2.31716573091591
'A',-0.496066961183008,1.33436453175809
'B',0.211934685092428,-4.65322166122164
'A',0.765946069906615,4.96785979244515
'B',0.305260605523555,-2.14019618852598
'A',-1.40811666758967,1.41788175832425
'A',-0.0481362589630921,4.09034669840603
'A',1.72948497114921,8.7057220092984
'B',-0.847676741538278,-7.18049487985418
'B',-0.690880741614421,-6.84420787086342
'B',1.62935091310635,-0.318797042690068
'B',0.918067640626431,-4.00103211360477
'B',-0.194866067319525,-5.21072599950543
'B',-0.134894904131705,-4.24280290829235
'B',0.742929354855352,-2.30745241089575
'B',1.06982026166283,-1.67470921392763
'B',2.33735807121624,1.81272231888645
'A',-0.828105615358333,1.93996871125718
'B',0.34780590047593,-5.24515759199996
'B',-0.976603280870016,-6.17934944154167
'A',-0.553859191136241,2.08464211263607
'A',1.82579024819186,8.06616080996809
'A',-0.806891973122512,2.11201660467495
'A',0.580242697996534,6.1009930753435
'B',-1.5803451239354,-7.38758418654565
'A',-1.49791505741184,-0.318599930440838
'B',-0.355187615464675,-3.52120246213171
'A',0.45053605706492,4.055181516869
'A',-0.520472221776194,1.04170565881903
'A',-0.363559537332472,2.87785318809796
'A',0.810848766582039,5.7299293376443
'A',-0.46712008230445,3.06828084525391
'A',1.69660668450606,9.17829623905296
'B',0.652776150490438,-3.05884869105252
'A',0.259097830022601,5.1332848794563
'B',-0.605156304694858,-5.86973080021178
'B',0.58865258431139,-3.13197150502166
'A',-1.06756183504403,1.30173956392399
'B',-0.750838291195054,-4.46659531810463
'A',1.11557936135819,5.53115473054584
'A',-0.701117064910592,1.44484282352643
'B',-0.420124262329948,-6.87959688257082
'B',0.619008893733172,-2.25502981559392
'A',0.510453388683794,5.20510499637156
'B',-0.0499146687593976,-3.57950965925381
'A',0.554017807096146,6.82241047704712
'A',-0.600790573156136,1.4705407194302
'A',1.20561891894004,8.51637188190069
'B',-0.686507839105437,-6.08481937644617
'A',-0.166548925835945,4.07477689934111
'B',1.13559965206313,-1.25155550276326
'A',-2.77037732551621,-1.6905061126906
'B',-1.00228664266818,-6.34856948934876
'B',0.0318739517414988,-4.21603195992096
'A',-0.00497915609759221,1.95678257517862
'A',0.759118575510276,6.92090014679435
'B',-0.939965690382661,-5.42871278096021
'A',0.516693336254657,5.00728544590954
'B',0.500693601621577,-2.86915583774418
'B',-0.691495953432445,-5.92116353805386
'B',-0.477189510051328,-3.70193444977997
'B',0.954988402133286,-2.59454472665438
'A',-2.63650256145494,-3.79950757826793
'B',-0.717947506226558,-3.99946700875483
'A',-0.0657040028916487,2.25331092581923
'B',-0.230893402319052,-4.33951610193569
'B',1.07670333904621,0.731375670627755
'B',-0.143431900693318,-3.86936682926709
'A',-1.60832042130715,-0.913608316591384
'B',-0.701099416731644,-2.82449833989032
'B',-0.411458385951793,-3.96446030329387
'A',-0.976393086801437,0.0686954770865484
'B',-0.705565390166878,-6.47062385140574
'B',-1.29245154541801,-7.79028891055767
'A',0.625783907355333,5.27737941628027
'A',-1.34202260832123,0.156622620563614
'A',-0.621695389739704,2.16648771226446
'A',0.410879284790307,5.49041387847002
'B',1.45331792972719,-2.45543471681711
'A',2.27359887675045,11.0583311245709
'A',1.45748978140487,7.614784892476
'A',-1.13895737325378,0.784348043153327
'B',-0.292717877182335,-4.88674123455598
'B',0.635206972904021,-2.23703583463029
'A',0.760071991385636,6.00391990069643
'B',1.74787920991638,-0.175375903240965
'B',1.35560120758116,-0.542680583005181
'B',0.136206909971736,-3.48901761801028
'B',0.463129984291445,-2.61119449013919
'B',1.09688206852982,-2.028153764127
'B',-0.774217543552069,-6.57143653401563
'B',0.406339374169015,-3.08781999826498
'A',1.24834253652699,7.515697789971
'A',0.355858868009822,6.85344055212112
'B',0.161124666901111,-4.6376886874639
'B',-0.41290473072849,-5.63177651335802
'B',-0.573803855837887,-5.81997826890116
'B',-1.65506440945012,-8.37028888053371
'A',-0.338437649580427,2.86279473859545
'B',-0.835974786369606,-7.84980190534823
'A',0.586223795497153,4.64402142700111
'B',0.126678045989811,-2.51793666502894
'B',-0.141331604193523,-5.05767779360248
'B',-1.26131550921107,-7.42146581032393
'B',-0.259521953092106,-4.41561370497415
'B',-0.232618847373621,-4.52324845741187
'B',0.898069095102936,-0.335729550932366
'B',0.448618689487919,-3.71407530016388
'A',-0.200051239651031,2.64241022150793
'B',0.0126920996714655,-3.18113994454544
'B',0.220902686577607,-5.32498260837866
'B',0.393221546069815,-4.13765653059753
'A',-0.507081981631131,3.6708361935938
'A',-0.0752827180400429,5.23748274171301
'B',-0.363308812965974,-5.23833751290726
'A',0.9620775347168,5.19652558153006
'B',-0.184321203044155,-5.44812361745665
'A',-1.14013734472858,2.31975109588232
'B',2.44799784386795,3.56925307124667
'B',1.30928302998189,0.251301060309029
'B',0.696935887723335,-1.2078340954625
'A',0.370685283044337,4.2973360761521
'B',-0.351617708954704,-5.59134279291885
'A',0.930867468417052,5.83616676112748
'B',1.12010614581229,-1.4360187238064
'B',-1.48058374034587,-6.78383883344621
'B',1.1993875809017,-1.16907213165513
'A',-0.366543882654126,3.71422261875333
'A',0.667604141519211,6.97355534511267
'B',0.745063473539595,-0.505794699074785
'B',2.1374026278202,0.843965348353141
'A',0.272404182646556,5.84183125404875
'B',-1.50840467645467,-7.69724427277613
'A',0.793438968874802,5.61503426592794
'B',-0.196526427502109,-5.46829161027655
'A',-1.11680859744105,2.19480837074153
'B',0.889863414630914,-3.19559950451552
'A',1.21937582257194,6.52789945555017
'B',0.512420604785611,-3.67594983278758
'B',-1.21914192270208,-5.01657239555906
'B',-0.173033381686546,-3.9431013437596
'B',-1.03124176507739,-5.63386479107143
'B',1.50879137588529,-1.06508491263253
'B',-0.598960941361187,-4.58317779382044
'A',0.547722778538267,4.42306652466789
'A',0.492734688790346,4.83364814981325
'B',-1.21728302128516,-7.19388187797631
'B',0.551854159907448,-3.5840569643677
'A',0.0445536244290995,3.57404531571827
'B',0.372948435375382,-2.55699479710246
'B',0.423243178976255,-2.04427056353895
'A',0.190612855204854,3.62647288739057
'A',1.1733956439296,6.58757020452027
'B',0.916369231711194,-1.23866533475755
'A',0.878324999823763,6.53901309712045
'A',-1.53440228713937,0.194689551172227
'B',-0.129354181656417,-4.40971970318529
'B',-1.56007252813384,-8.69172921046337
'B',0.727398664549034,-3.28459866095429
'B',0.21709076724568,-5.48511334211731
'A',0.126182794295521,4.75460980128688
'A',0.500992836507464,4.14041615570175
'B',1.27102267446388,-3.09693449375137
'A',-1.9715700190545,-0.710127115257965
'B',-0.757319918166864,-7.47932599310231
'A',0.380141453550874,5.43180778948797
'B',-0.03566647842928,-5.04967339803757
'A',-2.94398852615218,-1.71508480134185
'A',-0.243510965643179,3.26403217428439
'A',-0.873006243728129,3.27492779298384
'B',0.195125311247246,-5.48612625536971
'A',1.42406940487309,8.77068250079245
'A',2.43940898823186,9.77949620264806
'B',0.585184943751031,-1.83628872855787
'B',-0.900156498165703,-5.61004810899033
'A',0.50920808602278,5.41189517585527
'B',2.78078689584072,4.32866502352291
'A',-0.822912461727058,2.95497174854851
'B',2.1327339517787,-0.682587594304001
'A',-0.0963291822999756,4.01510261692915
'A',0.99971219315848,8.93441674943628
'A',-0.557596592110953,0.927319617352891
'A',0.751463124299037,4.9758607271718
'A',-1.35429534227208,0.21715932697417
'B',-0.950185560293615,-6.34519414626455
'B',1.86098624129926,-0.0975384663006302
'A',-1.69107316640083,-0.488946846504043
'B',2.75057130832534,3.01079462802035
'A',-0.890837755487367,0.476700288693295
'A',-0.0391209508082783,2.03719154799549
'A',-0.468356390016016,1.38495899535912
'A',0.318847752349507,2.68043015353254
'B',-1.97837866520728,-7.46468577393839
'A',0.553042072101724,5.81243229800849
'B',0.474658100980336,-3.63397837854449
'B',0.714644582388164,-4.37917266691232
'A',-0.0585200858644337,4.43507176953639
'B',-0.557646814097409,-5.64376604099253
'B',0.889608643733452,-1.66407554050601
'B',-1.52260411216949,-7.99316049377346
'A',1.49443066857185,6.29331091745987
'B',0.477732909404444,-3.55523134642466
'B',-1.75497197377701,-8.42423635862212
'A',0.893849518249688,4.69764268848676
'A',-0.170436859632352,4.67377293908248
'A',-0.0422960755684491,2.83562805198284
'B',-1.4532110279852,-7.48191681158073
'A',-2.98161930868447,-3.20025623925731
'B',-0.145750131991464,-4.0321645736998
'A',1.7329796388597,9.18215075670414
'A',-2.63342372455947,-1.49651525609667
'A',0.636718712244889,7.53282813112278
'B',-0.0395360836450552,-4.60799023537127
'A',-0.0714702981089049,1.60572604270659
'A',1.416720605718,7.99146715610701
'B',0.174775788020705,-4.1765276801209
'B',-0.731528619575769,-5.36141963193969
'B',0.695906989308939,-2.59172504058372
'B',1.18948318642974,-0.544199127370224
'A',-0.722234021714756,0.166849427227038
'B',-0.542464591478418,-6.61967132738674
'B',0.545793679993157,0.121840410426418
'B',-0.482981795144631,-5.56817939459736
'B',0.374546585417063,-1.91768559148769
'A',1.66937258493763,7.59520473934684
'A',-0.506020672935426,2.57263587076812
'A',-0.327797244872314,2.88520572505773
'B',0.45371855826668,-2.82150897318413
'A',0.920723611265858,6.03522192700067
'A',0.0323494386407871,3.50552533237953
'A',0.740676307294466,5.97930497515622
'A',-0.558590134464653,2.76979390439856
'A',-0.0607621350970845,1.73894135852394
'B',1.74543110768781,0.475221016219995
'B',0.793442939073706,-1.16089319758298
'B',-0.619790836792604,-5.81876146142578
'A',-0.0478845195997189,3.89062957509681
'A',0.393136368218618,6.22716345098098
'A',-0.0900221963071228,3.66760725852333
'A',-0.682230049741668,1.74379113032202
'A',-0.121014234372905,4.26788723237828
'A',1.34507414818663,5.90675998472241
'A',0.142290991739754,5.16386153936319
'A',0.842769241168932,5.90415088713508
'B',3.03831453238978,2.66196148247602
'B',-1.53101629838384,-8.80563514652819
'A',-0.448979241320398,4.16061260783914
'A',-0.470458374478201,7.07648844700899
'A',2.59506064084012,12.4060363540771
'A',0.34610970637397,4.44377059667848
'B',-0.556058907489916,-6.09294388769119
'A',-0.282103109359646,2.46256537201363
'A',-0.269312742654026,2.87905774585267
'A',0.321099710995931,5.31881445650902
'B',0.883035616561788,-4.64587183976468
'B',0.245414490503491,-2.82439904419029
'A',0.420182610899522,5.63623592086531
'A',-1.42099789085877,2.6996726136177
'B',0.517455866299024,-4.18670790151963
'B',-1.75676045365557,-7.81958221362054
'A',-0.303324974465,4.7898747794723
'B',-0.30457431819594,-3.93331600610172
'B',-0.984424677203336,-6.56545047344372
'B',-0.166423826939229,-4.68965048610581
'A',-0.185337247159644,3.08415034811004
'B',-0.369308914060435,-2.52821040184448
'B',0.551843217906737,-2.27694123582598
'B',1.52400792685173,-0.287008861308816
'B',0.507838471415932,-1.79986014481906
'B',-0.215290208510424,-2.49543311110898
'A',0.419049315175174,5.09509684619016
'B',0.325492230182791,-3.8936729434566
'A',0.788179414894931,6.3123824563171
'A',0.0964044010085297,3.97762607415958
'B',1.93102055531074,2.02526044428906
'B',0.162989683419573,-4.41093455926246
'B',-0.514537726400651,-5.41057316647921
'B',1.19711014744016,-0.865749712889494
'B',-1.19446524775715,-5.87472586870707
'B',0.0377792411424417,-1.93391143326271
'B',0.283391852122185,-2.90231600072215
'B',1.30165993618676,-1.61723415897073
'B',1.22758541083454,0.00126671006083656
'A',-1.46035189199991,1.04599074527846
'B',0.617138137790952,-1.56956714615019
'B',-0.846013109177486,-6.78365601328851
'A',-2.32736454088752,-1.30631038545443
'A',-0.604997718015502,2.46809137350079
'A',-1.79406943623147,-1.08377758955144
'B',0.932404148139261,-2.11818894561864
'A',1.10187318348115,5.47703506592754
'B',1.05063786042214,-1.09480682046118
'B',-0.642320669241096,-6.08057496365755
'A',0.411450958809319,5.71462734090659
'B',-1.45654331934409,-6.60896205527587
'B',-0.699130301879234,-6.28354000841485
'A',-2.08583052119484,0.26146118986338
'A',-0.138822020529671,4.55233122354737
'B',-1.37282327343699,-8.95129402135041
'B',-0.805583217977691,-4.43672956398412
'A',-1.41487589370017,2.08201587280242
'A',-0.124966079997552,4.30267386193831
'B',0.950358271535218,-2.55618890018572
'A',-0.331534826559994,3.68987189953125
'B',-1.9368158809074,-8.56249199026087
'A',-1.66060788718054,0.102249284291518
'B',-0.740306783480814,-4.74592532716849
'B',-0.450458092461473,-7.11458461745824
'A',1.40076919477103,8.19336256233076
'A',-0.806826345599987,2.44241633146485
'A',0.984550763762106,6.7736325411737
'B',0.405590417703045,-4.52693420440403
'A',-0.191982806218783,2.41818352316765
'B',-0.115768911435773,-4.74896543281754
'B',-0.526450856292791,-4.13743681116493
'A',-0.998373980741385,1.22098572497649
'A',-0.521183476470283,3.67012399929564
'A',-1.5361617467682,0.493298878135836
'A',-1.52042059307157,0.626597049253506
'A',-1.93146475927038,-0.800906100184039
'B',1.16513990206701,-2.22957923883429
'B',-1.98960647206769,-8.51894633640266
'B',0.824983111782202,-3.69842784590368
'B',-2.29847826206556,-10.2504329445181
'A',0.821678992109778,7.34461033432093
'A',0.484241464301271,4.1234055318246
'A',1.6069964395478,8.39135072496945
'B',-0.405527349416996,-4.59792005978182
'A',-1.27271625704686,0.109394459132226
'A',-2.18730750429448,-0.596051887029127
'B',0.162972180566364,-0.994994693255198
'A',0.145787110376111,5.32314753279297
'A',-0.438598797906552,2.11397311282622
'B',-0.629281273762708,-6.61047222381315
'A',0.740116062889785,4.7659654320998
'B',0.119507607573136,-5.57892931872784
'A',-0.803606173127268,1.91222211450796
